"SUID","Assembly","interaction","name","Regulator Gene","Regulatory function","selected","shared interaction","shared name","Strength","Target Gene"
"162206","hg19","regulates","TCF4 regulates PACSIN3","TCF4","Metatargetome","false","regulates","TCF4 regulates PACSIN3","14","PACSIN3"
"162207","hg19","regulates","TCF4 regulates NAGLU","TCF4","Metatargetome","false","regulates","TCF4 regulates NAGLU","14","NAGLU"
"162208","hg19","regulates","TCF4 regulates MUSK","TCF4","Metatargetome","false","regulates","TCF4 regulates MUSK","14","MUSK"
"162209","hg19","regulates","TCF4 regulates MSI2","TCF4","Metatargetome","false","regulates","TCF4 regulates MSI2","14","MSI2"
"162210","hg19","regulates","TCF4 regulates MGLL","TCF4","Metatargetome","false","regulates","TCF4 regulates MGLL","14","MGLL"
"162211","hg19","regulates","TCF4 regulates MED13","TCF4","Metatargetome","false","regulates","TCF4 regulates MED13","14","MED13"
"162212","hg19","regulates","TCF4 regulates MBTPS1","TCF4","Metatargetome","false","regulates","TCF4 regulates MBTPS1","14","MBTPS1"
"162213","hg19","regulates","TCF4 regulates MAPK13","TCF4","Metatargetome","false","regulates","TCF4 regulates MAPK13","14","MAPK13"
"162214","hg19","regulates","TCF4 regulates MAPK11","TCF4","Metatargetome","false","regulates","TCF4 regulates MAPK11","14","MAPK11"
"162215","hg19","regulates","TCF4 regulates MAD2L2","TCF4","Metatargetome","false","regulates","TCF4 regulates MAD2L2","14","MAD2L2"
"162216","hg19","regulates","TCF4 regulates LIMK2","TCF4","Metatargetome","false","regulates","TCF4 regulates LIMK2","14","LIMK2"
"162217","hg19","regulates","TCF4 regulates LIMA1","TCF4","Metatargetome","false","regulates","TCF4 regulates LIMA1","14","LIMA1"
"162218","hg19","regulates","TCF4 regulates KRTCAP2","TCF4","Metatargetome","false","regulates","TCF4 regulates KRTCAP2","14","KRTCAP2"
"162219","hg19","regulates","TCF4 regulates KRT19","TCF4","Metatargetome","false","regulates","TCF4 regulates KRT19","14","KRT19"
"162220","hg19","regulates","TCF4 regulates KCNK3","TCF4","Metatargetome","false","regulates","TCF4 regulates KCNK3","14","KCNK3"
"162221","hg19","regulates","TCF4 regulates KCND3","TCF4","Metatargetome","false","regulates","TCF4 regulates KCND3","14","KCND3"
"162222","hg19","regulates","TCF4 regulates KCNAB1","TCF4","Metatargetome","false","regulates","TCF4 regulates KCNAB1","14","KCNAB1"
"162223","hg19","regulates","TCF4 regulates KBTBD2","TCF4","Metatargetome","false","regulates","TCF4 regulates KBTBD2","14","KBTBD2"
"162224","hg19","regulates","TCF4 regulates JUP","TCF4","Metatargetome","false","regulates","TCF4 regulates JUP","14","JUP"
"162225","hg19","regulates","TCF4 regulates IRX5","TCF4","Metatargetome","false","regulates","TCF4 regulates IRX5","14","IRX5"
"162226","hg19","regulates","TCF4 regulates IQGAP2","TCF4","Metatargetome","false","regulates","TCF4 regulates IQGAP2","14","IQGAP2"
"162227","hg19","regulates","TCF4 regulates IL1R2","TCF4","Metatargetome","false","regulates","TCF4 regulates IL1R2","14","IL1R2"
"162228","hg19","regulates","TCF4 regulates IKZF1","TCF4","Metatargetome","false","regulates","TCF4 regulates IKZF1","14","IKZF1"
"162229","hg19","regulates","TCF4 regulates HYAL2","TCF4","Metatargetome","false","regulates","TCF4 regulates HYAL2","14","HYAL2"
"162230","hg19","regulates","TCF4 regulates HSPA4","TCF4","Metatargetome","false","regulates","TCF4 regulates HSPA4","14","HSPA4"
"162231","hg19","regulates","TCF4 regulates HPCAL1","TCF4","Metatargetome","false","regulates","TCF4 regulates HPCAL1","14","HPCAL1"
"162232","hg19","regulates","TCF4 regulates HOXD10","TCF4","Metatargetome","false","regulates","TCF4 regulates HOXD10","14","HOXD10"
"162233","hg19","regulates","TCF4 regulates HDAC6","TCF4","Metatargetome","false","regulates","TCF4 regulates HDAC6","14","HDAC6"
"162234","hg19","regulates","TCF4 regulates GPR20","TCF4","Metatargetome","false","regulates","TCF4 regulates GPR20","14","GPR20"
"162235","hg19","regulates","TCF4 regulates GNA13","TCF4","Metatargetome","false","regulates","TCF4 regulates GNA13","14","GNA13"
"162236","hg19","regulates","TCF4 regulates GJB5","TCF4","Metatargetome","false","regulates","TCF4 regulates GJB5","14","GJB5"
"162237","hg19","regulates","TCF4 regulates GBA","TCF4","Metatargetome","false","regulates","TCF4 regulates GBA","14","GBA"
"162238","hg19","regulates","TCF4 regulates GAPDH","TCF4","Metatargetome","false","regulates","TCF4 regulates GAPDH","14","GAPDH"
"162239","hg19","regulates","TCF4 regulates FOXO3","TCF4","Metatargetome","false","regulates","TCF4 regulates FOXO3","14","FOXO3"
"162240","hg19","regulates","TCF4 regulates FNDC3A","TCF4","Metatargetome","false","regulates","TCF4 regulates FNDC3A","14","FNDC3A"
"162241","hg19","regulates","TCF4 regulates FGF13","TCF4","Metatargetome","false","regulates","TCF4 regulates FGF13","14","FGF13"
"162242","hg19","regulates","TCF4 regulates FEZ1","TCF4","Metatargetome","false","regulates","TCF4 regulates FEZ1","14","FEZ1"
"162243","hg19","regulates","TCF4 regulates EZR","TCF4","Metatargetome","false","regulates","TCF4 regulates EZR","14","EZR"
"162244","hg19","regulates","TCF4 regulates ERBB4","TCF4","Metatargetome","false","regulates","TCF4 regulates ERBB4","14","ERBB4"
"162245","hg19","regulates","TCF4 regulates ELAVL4","TCF4","Metatargetome","false","regulates","TCF4 regulates ELAVL4","14","ELAVL4"
"162246","hg19","regulates","TCF4 regulates DUSP6","TCF4","Metatargetome","false","regulates","TCF4 regulates DUSP6","14","DUSP6"
"162247","hg19","regulates","TCF4 regulates DOPEY2","TCF4","Metatargetome","false","regulates","TCF4 regulates DOPEY2","14","DOPEY2"
"162248","hg19","regulates","TCF4 regulates DOC2A","TCF4","Metatargetome","false","regulates","TCF4 regulates DOC2A","14","DOC2A"
"162249","hg19","regulates","TCF4 regulates DDR1","TCF4","Metatargetome","false","regulates","TCF4 regulates DDR1","14","DDR1"
"162250","hg19","regulates","TCF4 regulates CYP2A13","TCF4","Metatargetome","false","regulates","TCF4 regulates CYP2A13","14","CYP2A13"
"162251","hg19","regulates","TCF4 regulates CYFIP2","TCF4","Metatargetome","false","regulates","TCF4 regulates CYFIP2","14","CYFIP2"
"162252","hg19","regulates","TCF4 regulates CPA2","TCF4","Metatargetome","false","regulates","TCF4 regulates CPA2","14","CPA2"
"162253","hg19","regulates","TCF4 regulates COPS7A","TCF4","Metatargetome","false","regulates","TCF4 regulates COPS7A","14","COPS7A"
"162254","hg19","regulates","TCF4 regulates COMMD9","TCF4","Metatargetome","false","regulates","TCF4 regulates COMMD9","14","COMMD9"
"162255","hg19","regulates","TCF4 regulates CLDN4","TCF4","Metatargetome","false","regulates","TCF4 regulates CLDN4","14","CLDN4"
"162256","hg19","regulates","TCF4 regulates CHST9","TCF4","Metatargetome","false","regulates","TCF4 regulates CHST9","14","CHST9"
"162257","hg19","regulates","TCF4 regulates CGN","TCF4","Metatargetome","false","regulates","TCF4 regulates CGN","14","CGN"
"162258","hg19","regulates","TCF4 regulates CEL","TCF4","Metatargetome","false","regulates","TCF4 regulates CEL","14","CEL"
"162259","hg19","regulates","TCF4 regulates CACNA1H","TCF4","Metatargetome","false","regulates","TCF4 regulates CACNA1H","14","CACNA1H"
"162260","hg19","regulates","TCF4 regulates CACNA1G","TCF4","Metatargetome","false","regulates","TCF4 regulates CACNA1G","14","CACNA1G"
"162261","hg19","regulates","TCF4 regulates BTBD3","TCF4","Metatargetome","false","regulates","TCF4 regulates BTBD3","14","BTBD3"
"162262","hg19","regulates","TCF4 regulates BRCA1","TCF4","Metatargetome","false","regulates","TCF4 regulates BRCA1","14","BRCA1"
"162263","hg19","regulates","TCF4 regulates BCL7A","TCF4","Metatargetome","false","regulates","TCF4 regulates BCL7A","14","BCL7A"
"162264","hg19","regulates","TCF4 regulates BCL2L1","TCF4","Metatargetome","false","regulates","TCF4 regulates BCL2L1","14","BCL2L1"
"162265","hg19","regulates","TCF4 regulates ATXN3","TCF4","Metatargetome","false","regulates","TCF4 regulates ATXN3","14","ATXN3"
"162266","hg19","regulates","TCF4 regulates ATF2","TCF4","Metatargetome","false","regulates","TCF4 regulates ATF2","14","ATF2"
"162267","hg19","regulates","TCF4 regulates ANK3","TCF4","Metatargetome","false","regulates","TCF4 regulates ANK3","14","ANK3"
"162268","hg19","regulates","TCF4 regulates ALAS1","TCF4","Metatargetome","false","regulates","TCF4 regulates ALAS1","14","ALAS1"
"162269","hg19","regulates","TCF4 regulates ADCY7","TCF4","Metatargetome","false","regulates","TCF4 regulates ADCY7","14","ADCY7"
"162270","hg19","regulates","TCF4 regulates ADCY2","TCF4","Metatargetome","false","regulates","TCF4 regulates ADCY2","14","ADCY2"
"162271","hg19","regulates","TCF4 regulates ADAR","TCF4","Metatargetome","false","regulates","TCF4 regulates ADAR","14","ADAR"
"162272","hg19","regulates","TCF4 regulates ACOX1","TCF4","Metatargetome","false","regulates","TCF4 regulates ACOX1","14","ACOX1"
"162273","hg19","regulates","TCF4 regulates ZFYVE26","TCF4","Metatargetome","false","regulates","TCF4 regulates ZFYVE26","15","ZFYVE26"
"162274","hg19","regulates","TCF4 regulates VDAC1","TCF4","Metatargetome","false","regulates","TCF4 regulates VDAC1","15","VDAC1"
"162275","hg19","regulates","TCF4 regulates USP15","TCF4","Metatargetome","false","regulates","TCF4 regulates USP15","15","USP15"
"162276","hg19","regulates","TCF4 regulates TUBB2C","TCF4","Metatargetome","false","regulates","TCF4 regulates TUBB2C","15","TUBB2C"
"162277","hg19","regulates","TCF4 regulates TPM3","TCF4","Metatargetome","false","regulates","TCF4 regulates TPM3","15","TPM3"
"162278","hg19","regulates","TCF4 regulates SYTL2","TCF4","Metatargetome","false","regulates","TCF4 regulates SYTL2","15","SYTL2"
"162279","hg19","regulates","TCF4 regulates SWAP70","TCF4","Metatargetome","false","regulates","TCF4 regulates SWAP70","15","SWAP70"
"162280","hg19","regulates","TCF4 regulates SVIL","TCF4","Metatargetome","false","regulates","TCF4 regulates SVIL","15","SVIL"
"162281","hg19","regulates","TCF4 regulates STAT3","TCF4","Metatargetome","false","regulates","TCF4 regulates STAT3","15","STAT3"
"162282","hg19","regulates","TCF4 regulates SPAG6","TCF4","Metatargetome","false","regulates","TCF4 regulates SPAG6","15","SPAG6"
"162283","hg19","regulates","TCF4 regulates SLC38A5","TCF4","Metatargetome","false","regulates","TCF4 regulates SLC38A5","15","SLC38A5"
"162284","hg19","regulates","TCF4 regulates SLC2A1","TCF4","Metatargetome","false","regulates","TCF4 regulates SLC2A1","15","SLC2A1"
"162285","hg19","regulates","TCF4 regulates SLC25A15","TCF4","Metatargetome","false","regulates","TCF4 regulates SLC25A15","15","SLC25A15"
"162286","hg19","regulates","TCF4 regulates SLC22A13","TCF4","Metatargetome","false","regulates","TCF4 regulates SLC22A13","15","SLC22A13"
"162287","hg19","regulates","TCF4 regulates SHC2","TCF4","Metatargetome","false","regulates","TCF4 regulates SHC2","15","SHC2"
"162288","hg19","regulates","TCF4 regulates RNASE4","TCF4","Metatargetome","false","regulates","TCF4 regulates RNASE4","15","RNASE4"
"162289","hg19","regulates","TCF4 regulates REPIN1","TCF4","Metatargetome","false","regulates","TCF4 regulates REPIN1","15","REPIN1"
"162290","hg19","regulates","TCF4 regulates RCOR2","TCF4","Metatargetome","false","regulates","TCF4 regulates RCOR2","15","RCOR2"
"162291","hg19","regulates","TCF4 regulates RASSF2","TCF4","Metatargetome","false","regulates","TCF4 regulates RASSF2","15","RASSF2"
"162292","hg19","regulates","TCF4 regulates PSMA1","TCF4","Metatargetome","false","regulates","TCF4 regulates PSMA1","15","PSMA1"
"162293","hg19","regulates","TCF4 regulates PPAT","TCF4","Metatargetome","false","regulates","TCF4 regulates PPAT","15","PPAT"
"162294","hg19","regulates","TCF4 regulates PLAGL1","TCF4","Metatargetome","false","regulates","TCF4 regulates PLAGL1","15","PLAGL1"
"162295","hg19","regulates","TCF4 regulates PDK2","TCF4","Metatargetome","false","regulates","TCF4 regulates PDK2","15","PDK2"
"162296","hg19","regulates","TCF4 regulates PDGFRA","TCF4","Metatargetome","false","regulates","TCF4 regulates PDGFRA","15","PDGFRA"
"162297","hg19","regulates","TCF4 regulates PBXIP1","TCF4","Metatargetome","false","regulates","TCF4 regulates PBXIP1","15","PBXIP1"
"162298","hg19","regulates","TCF4 regulates NTHL1","TCF4","Metatargetome","false","regulates","TCF4 regulates NTHL1","15","NTHL1"
"162299","hg19","regulates","TCF4 regulates NHLH1","TCF4","Metatargetome","false","regulates","TCF4 regulates NHLH1","15","NHLH1"
"162300","hg19","regulates","TCF4 regulates MYO7A","TCF4","Metatargetome","false","regulates","TCF4 regulates MYO7A","15","MYO7A"
"162301","hg19","regulates","TCF4 regulates MYLPF","TCF4","Metatargetome","false","regulates","TCF4 regulates MYLPF","15","MYLPF"
"162302","hg19","regulates","TCF4 regulates MYH11","TCF4","Metatargetome","false","regulates","TCF4 regulates MYH11","15","MYH11"
"162303","hg19","regulates","TCF4 regulates MYBPH","TCF4","Metatargetome","false","regulates","TCF4 regulates MYBPH","15","MYBPH"
"162304","hg19","regulates","TCF4 regulates MXI1","TCF4","Metatargetome","false","regulates","TCF4 regulates MXI1","15","MXI1"
"162305","hg19","regulates","TCF4 regulates MBNL2","TCF4","Metatargetome","false","regulates","TCF4 regulates MBNL2","15","MBNL2"
"162306","hg19","regulates","TCF4 regulates MAX","TCF4","Metatargetome","false","regulates","TCF4 regulates MAX","15","MAX"
"162307","hg19","regulates","TCF4 regulates MAGOH","TCF4","Metatargetome","false","regulates","TCF4 regulates MAGOH","15","MAGOH"
"162308","hg19","regulates","TCF4 regulates LAPTM5","TCF4","Metatargetome","false","regulates","TCF4 regulates LAPTM5","15","LAPTM5"
"162309","hg19","regulates","TCF4 regulates KCNC4","TCF4","Metatargetome","false","regulates","TCF4 regulates KCNC4","15","KCNC4"
"162310","hg19","regulates","TCF4 regulates KBTBD10","TCF4","Metatargetome","false","regulates","TCF4 regulates KBTBD10","15","KBTBD10"
"162311","hg19","regulates","TCF4 regulates HSPBAP1","TCF4","Metatargetome","false","regulates","TCF4 regulates HSPBAP1","15","HSPBAP1"
"162312","hg19","regulates","TCF4 regulates HSPB7","TCF4","Metatargetome","false","regulates","TCF4 regulates HSPB7","15","HSPB7"
"162313","hg19","regulates","TCF4 regulates HPS5","TCF4","Metatargetome","false","regulates","TCF4 regulates HPS5","15","HPS5"
"162314","hg19","regulates","TCF4 regulates GRIK2","TCF4","Metatargetome","false","regulates","TCF4 regulates GRIK2","15","GRIK2"
"162315","hg19","regulates","TCF4 regulates GLS","TCF4","Metatargetome","false","regulates","TCF4 regulates GLS","15","GLS"
"162316","hg19","regulates","TCF4 regulates GJA1","TCF4","Metatargetome","false","regulates","TCF4 regulates GJA1","15","GJA1"
"162317","hg19","regulates","TCF4 regulates GABARAPL2","TCF4","Metatargetome","false","regulates","TCF4 regulates GABARAPL2","15","GABARAPL2"
"162318","hg19","regulates","TCF4 regulates FZD9","TCF4","Metatargetome","false","regulates","TCF4 regulates FZD9","15","FZD9"
"162319","hg19","regulates","TCF4 regulates FOXD3","TCF4","Metatargetome","false","regulates","TCF4 regulates FOXD3","15","FOXD3"
"162320","hg19","regulates","TCF4 regulates FOS","TCF4","Metatargetome","false","regulates","TCF4 regulates FOS","15","FOS"
"162321","hg19","regulates","TCF4 regulates FKBP5","TCF4","Metatargetome","false","regulates","TCF4 regulates FKBP5","15","FKBP5"
"162322","hg19","regulates","TCF4 regulates FKBP11","TCF4","Metatargetome","false","regulates","TCF4 regulates FKBP11","15","FKBP11"
"162323","hg19","regulates","TCF4 regulates FGF9","TCF4","Metatargetome","false","regulates","TCF4 regulates FGF9","15","FGF9"
"162324","hg19","regulates","TCF4 regulates FGF10","TCF4","Metatargetome","false","regulates","TCF4 regulates FGF10","15","FGF10"
"162325","hg19","regulates","TCF4 regulates FGD4","TCF4","Metatargetome","false","regulates","TCF4 regulates FGD4","15","FGD4"
"162326","hg19","regulates","TCF4 regulates FAF1","TCF4","Metatargetome","false","regulates","TCF4 regulates FAF1","15","FAF1"
"162327","hg19","regulates","TCF4 regulates EYA1","TCF4","Metatargetome","false","regulates","TCF4 regulates EYA1","15","EYA1"
"162328","hg19","regulates","TCF4 regulates EPC1","TCF4","Metatargetome","false","regulates","TCF4 regulates EPC1","15","EPC1"
"162329","hg19","regulates","TCF4 regulates EIF2AK2","TCF4","Metatargetome","false","regulates","TCF4 regulates EIF2AK2","15","EIF2AK2"
"162330","hg19","regulates","TCF4 regulates EFNA3","TCF4","Metatargetome","false","regulates","TCF4 regulates EFNA3","15","EFNA3"
"162331","hg19","regulates","TCF4 regulates DUSP8","TCF4","Metatargetome","false","regulates","TCF4 regulates DUSP8","15","DUSP8"
"162332","hg19","regulates","TCF4 regulates DPEP1","TCF4","Metatargetome","false","regulates","TCF4 regulates DPEP1","15","DPEP1"
"162333","hg19","regulates","TCF4 regulates DMPK","TCF4","Metatargetome","false","regulates","TCF4 regulates DMPK","15","DMPK"
"162334","hg19","regulates","TCF4 regulates DHODH","TCF4","Metatargetome","false","regulates","TCF4 regulates DHODH","15","DHODH"
"162335","hg19","regulates","TCF4 regulates DDX17","TCF4","Metatargetome","false","regulates","TCF4 regulates DDX17","15","DDX17"
"162336","hg19","regulates","TCF4 regulates CYP4F3","TCF4","Metatargetome","false","regulates","TCF4 regulates CYP4F3","15","CYP4F3"
"162337","hg19","regulates","TCF4 regulates CYP11A1","TCF4","Metatargetome","false","regulates","TCF4 regulates CYP11A1","15","CYP11A1"
"162338","hg19","regulates","TCF4 regulates CSNK2A1","TCF4","Metatargetome","false","regulates","TCF4 regulates CSNK2A1","15","CSNK2A1"
"162339","hg19","regulates","TCF4 regulates CPB1","TCF4","Metatargetome","false","regulates","TCF4 regulates CPB1","15","CPB1"
"162340","hg19","regulates","TCF4 regulates CNTN2","TCF4","Metatargetome","false","regulates","TCF4 regulates CNTN2","15","CNTN2"
